"bloco","inicio","fim","sim_otimo","alpha_otimo","beta_otimo","tipo_melhor","convergencia"
285,2.84,3.33,0.0905390859731164,1.48167247792562,0.0499718657918237,"heavy",0
286,2.85,3.34,0.0961282171199753,1.52047709409066,0.0535737029094542,"heavy",0
287,2.86,3.35,0.0902257332297367,1.62399013260798,0.0629124603280176,"heavy",0
288,2.87,3.36,0.0773072490378417,1.73818085702913,0.072495243911118,"heavy",0
289,2.88,3.37,0.0504796571270297,1.66197415733042,0.0634407576085651,"heavy",0
290,2.89,3.38,0.0312417078025688,1.6206659295474,0.0587722878679675,"heavy",0
291,2.9,3.39,0.0142283132585777,1.52403436249784,0.050229543412463,"heavy",0
292,2.91,3.4,0.0130019387872298,1.52240173010562,0.0500711854910426,"heavy",0
293,2.92,3.41,0.0202863605306766,1.53594876663074,0.0512865939886796,"heavy",0
294,2.93,3.42,0.0228916924977283,1.56399989907459,0.0534275776775143,"heavy",52
295,2.94,3.43,0.00290147535775999,1.53014516922998,0.0496893102584633,"heavy",0
296,2.95,3.44,-0.0337960724892354,1.47347976823825,0.0439302796954312,"heavy",0
297,2.96,3.45,-0.0781622985727663,1.4176337522435,0.0393177427179514,"heavy",52
298,2.97,3.46,-0.0867395539936321,1.45386671166757,0.0425844307846431,"heavy",0
299,2.98,3.47,-0.0864518632999181,1.55740267583784,0.0512313631115308,"heavy",0
300,2.99,3.48,-0.102041351221244,1.45464296772183,0.0431866882617341,"heavy",0
301,3,3.49,-0.104658100480891,1.40668517892814,0.0400660246209129,"heavy",0
302,3.01,3.5,-0.110990806197919,1.39705345345339,0.0390841238500163,"heavy",0
303,3.02,3.51,-0.113923061626998,1.33987868652408,0.0351895663626168,"heavy",0
304,3.03,3.52,-0.120672202417632,1.3464856142244,0.0360879401357502,"heavy",0
305,3.04,3.53,-0.154706057344925,1.30587601672684,0.0320641395657198,"heavy",0
306,3.05,3.54,-0.167042467754908,1.32645145808038,0.0320584291689273,"heavy",52
307,3.06,3.55,-0.131935481679279,1.29063657208701,0.0326352703920833,"heavy",0
308,3.07,3.56,-0.101845070308774,1.28048160124179,0.0330014641788502,"heavy",0
309,3.08,3.57,-0.111205772836989,1.22852349290929,0.0281610857031716,"heavy",0
310,3.09,3.58,-0.138804290248172,1.1111395529016,0.0199964760390096,"heavy",0
311,3.1,3.59,-0.130724687926231,1.18887711167657,0.0249158757838295,"heavy",0
312,3.11,3.6,-0.149016777333479,1.1780789007157,0.0233268585097604,"heavy",0
313,3.12,3.61,-0.144400807000054,1.17763123835093,0.0231510933328137,"heavy",0
314,3.13,3.62,-0.110723342283972,1.36836902085995,0.0359906069856912,"heavy",0
315,3.14,3.63,-0.124610001531128,1.27056121170185,0.0285461007903182,"heavy",0
316,3.15,3.64,-0.105836769353449,1.33641262862252,0.0346524590842411,"heavy",0
317,3.16,3.65,-0.103786989359623,1.32388877913936,0.0333121199715591,"heavy",0
318,3.17,3.66,-0.11126750569427,1.21264834634865,0.0257112158885652,"heavy",52
319,3.18,3.67,-0.0856257919057968,1.29699567176403,0.0314157142873373,"heavy",0
320,3.19,3.68,-0.0556462004222847,1.26140440650599,0.0291583452242233,"heavy",0
321,3.2,3.69,-0.0243114220658318,1.15547955129427,0.0231319863577979,"heavy",0
322,3.21,3.7,0.0261994650597921,1.30720218702473,0.0340175792522858,"heavy",0
323,3.22,3.71,0.0687809588145256,1.50141744008418,0.0501699790201335,"heavy",0
324,3.23,3.72,0.0783024793547735,1.55447513422736,0.0547943893043897,"heavy",0
325,3.24,3.73,0.0691831120003541,1.4474386364027,0.0462459562917456,"heavy",0
326,3.25,3.74,0.0713489531854771,1.49437225101659,0.0497673404643638,"heavy",0
327,3.26,3.75,0.0585661884620698,1.43291654935533,0.0446082040170551,"heavy",0
328,3.27,3.76,0.0524384202250951,1.38275093278659,0.0407924041230713,"heavy",0
329,3.28,3.77,0.0506818391173159,1.38376272861451,0.0407061260556633,"heavy",0
330,3.29,3.78,0.0271523587889241,1.2296981300171,0.029835338885705,"heavy",0
331,3.3,3.79,0.0170580855757334,1.16927179273595,0.026059089001174,"heavy",0
332,3.31,3.8,-0.0866758522217292,1.45059616379125,0.0331098150735974,"heavy",0
